name,profile_url,rating,reviews_count,location,country,website_url,min_project,hourly_rate,employees,team_size,tagline,services,source,email,contact_form_url,category,sub_category
TPx Communications,https://clutch.co/profile/tpx-communications,4.3,72.0,"Austin, TX",United States,https://www.tpx.com/lp/clutch-cybersecurity/?utm_source=clutch.co&utm_medium=referral&utm_campaign=it-services-cybersecurity,,$100 - $149 / hr,250 - 999,,,"18.4/20 Reviews, 9.2/10 Clients & Experience, 8.8/10 Market Presence, 40% Cybersecurity, 60% Other",Clutch.co,Unreachable,https://www.tpx.com/lp/clutch-cybersecurity/?utm_source=clutch.co&utm_medium=referral&utm_campaign=it-services-cybersecurity,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
AppEvolve,https://clutch.co/profile/appevolve,4.1,12.0,"Boise, ID",United States,https://www.appevolve.com/,,$50 - $99 / hr,,,,"14/20 Reviews, 3.5/10 Clients & Experience, 5.3/10 Market Presence, 40% Custom Software Development, 60% Other",Clutch.co,Unreachable,https://www.appevolve.com/company/contact,Development,Freelance Developers
SDTEK,https://clutch.co/profile/sdtek,3.5,3.0,"Fort Wayne, IN",United States,https://www.sdtek.net/,,$100 - $149 / hr,2 - 9,,,"60% IT Managed Services, 20% Cybersecurity, 10% Cloud Consulting & SI+1 service, 10% IT Strategy Consulting",Clutch.co,Unreachable,https://www.sdtek.net/contact/,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
"Mint Sparks, LLC",https://clutch.co/profile/mint-sparks,,,"Tampa, FL",United States,https://mintsparks.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,2 - 9,,,"10% UX/UI Design, 20% Web Design, 20% Web Development+5 services, 10% API Development, 10% Digital Strategy, 10% E-Commerce Development, 10% Pay Per Click, 10% Search Engine Optimization",Clutch.co,Unreachable,https://mintsparks.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development,Marketing","UI/UX Design,Web Design,E-Commerce Development,PHP,WordPress,Full-Service Digital,PPC"
Solcre Software & Staff Augmentation,https://clutch.co/profile/solcre-software-staff-augmentation,,,"Montevideo, Uruguay",Uruguay,https://www.solcre.com/en/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,10 - 49,,,"15% Web Development, 35% Custom Software Development, 35% IT Staff Augmentation+1, 15% AI Development, 80% WordPress CMS, 5% Adobe Experience Manager CMS, 5% Drupal CMS+2, 5% Joomla CMS, 5% Netlify",Clutch.co,Unreachable,https://www.solcre.com/en/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Development,IT Services","Custom Software Development,Python & Django,WordPress,IT Staff Augmentation"
Art IT - Intelligent Technology,https://clutch.co/profile/art-it-intelligent-technology,,,"Campinas, Brazil",Brazil,https://www.artit.com.br/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,< $25 / hr,250 - 999,,,"10% UX/UI Design, 10% API Development, 10% Architectural Design+8 services, 10% BI & Big Data Consulting & SI, 10% Custom Software Development, 10% IT Strategy Consulting, 10% Mobile App Development, 10% Product Design, 10% Web Development, 5% Microservices Architecture Services, 5% Web Design",Clutch.co,Unreachable,https://www.artit.com.br/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development,IT Services","UI/UX Design,Custom Software Development,Java,PHP,Python & Django,All IT Services"
Insight Global,https://clutch.co/profile/insight-global,,,"Atlanta, GA",United States,https://insightglobal.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,"1,000 - 9,999",,,"10% Custom Software Development, 10% AI Development, 10% BI & Big Data Consulting & SI+7 services, 10% Cloud Consulting & SI, 10% Executive Search, 10% Generative AI, 10% IT Managed Services, 10% Recruiting, 10% Recruitment Process Outsourcing, 10% Staffing",Clutch.co,Unreachable,https://insightglobal.com/services/staffing/?utm_source=clutch.co&utm_medium=referral&utm_campaign=hr-recruiting,"Business Services,Development,IT Services","HR Services,Recruiting,Staffing,.NET,Custom Software Development,Flutter,Java,All IT Services,Managed IT (MSP)"
CLEIO,https://clutch.co/profile/cleio,,,"Trois-Rivières, Canada",Canada,https://cleio.com/,,$150 - $199 / hr,50 - 249,,,"10% Web Design, 10% Computer Engineering, 10% Custom Software Development+7 services, 10% Digital Engineering, 10% Engineering, 10% IoT Development, 10% Mobile App Development, 10% Product Design, 10% UX/UI Design, 10% Wearable App Development",Clutch.co,Unreachable,https://cleio.com/contact-us/,"Design,Development","UI/UX Design,Web Design,.NET,Custom Software Development"
RemedyOne,https://clutch.co/profile/remedyone,,,"Carlsbad, CA",United States,https://www.remedyone.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$200 - $300 / hr,10 - 49,,,"25% Web Development, 25% Custom Software Development, 25% Enterprise App Modernization+2, 15% Application Management & Support, 10% AI Development, 100% WordPress CMS",Clutch.co,Unreachable,https://www.remedyone.com/contact/,Development,".NET,Custom Software Development,PHP,WordPress"
Ghost Agency,https://clutch.co/profile/ghost-agency,,,"Thousand Oaks, CA",United States,https://www.ghostagency.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,10 - 49,,,"30% Web Design, 30% Web Development, 15% AR/VR Development+2 services, 15% UX/UI Design, 10% Video Production",Clutch.co,Unreachable,https://www.ghostagency.com/contact/,"Design,Development","UI/UX Design,Web Design,AR/VR"
Hexaware Technologies,https://clutch.co/profile/hexaware-technologies,,,"Navi Mumbai, India",India,https://www.hexaware.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,"10,000+",,,"10% IT Managed Services, 10% Cloud Consulting & SI, 10% IT Strategy Consulting+14 services, 5% AI Consulting, 5% AI Development, 5% Application Management & Support, 5% Application Testing, 5% Back Office Outsourcing, 5% CRM Consulting and SI, 5% Custom Software Development, 5% Customer Service Outsourcing, 5% Cybersecurity, 5% Digital Strategy, 5% ERP Consulting and SI, 5% Enterprise App Modernization, 5% Finance & Accounting Outsourcing (FAO), 5% Generative AI",Clutch.co,Unreachable,https://www.hexaware.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,IT Services,"All IT Services,Managed IT (MSP)"
EPK Solutions,https://clutch.co/profile/epk-solutions,,,"Westminster, CO",United States,https://epk-solutions.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=it-services,,$100 - $149 / hr,2 - 9,,,"70% IT Managed Services, 20% Cybersecurity, 10% IT Strategy Consulting",Clutch.co,Unreachable,https://epk-solutions.com/contact/,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
EpiOn,https://clutch.co/profile/epion-0-1,,,"Cookeville, TN",United States,http://www.epion.com,,$100 - $149 / hr,10 - 49,,,"65% IT Managed Services, 20% Cybersecurity, 5% Cloud Consulting & SI+2 services, 5% IT Strategy Consulting, 5% Unified Communications Consulting & SI",Clutch.co,Unreachable,http://www.epion.com,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
DaZZee I.T. Services,https://clutch.co/profile/dazzee-it-services,,,"Branson, MO",United States,https://www.dazzee.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,10 - 49,,,"50% IT Managed Services, 25% Cybersecurity, 15% Robotics Process Automation+1 service, 10% AI Development",Clutch.co,Unreachable,https://www.dazzee.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
FORTÉ,https://clutch.co/profile/fort-1,,,"Eden Prairie, MN",United States,https://www.ourforte.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,"1,000 - 9,999",,,"60% Unified Communications Consulting & SI, 20% IT Managed Services, 10% IT Staff Augmentation+1 service, 10% Other IT Consulting and SI",Clutch.co,Unreachable,https://www.ourforte.com/contact-us,IT Services,"All IT Services,IT Staff Augmentation,Managed IT (MSP)"
Hyperion Managed Services,https://clutch.co/profile/hyperion-managed-services,,,"Troy, MI",United States,https://www.hyperionms.com/,,,2 - 9,,,"50% Cybersecurity, 50% IT Managed Services",Clutch.co,Unreachable,https://www.hyperionms.com/,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
ABM Integrated Solutions,https://clutch.co/profile/abm-integrated-solutions,,,"Dartmouth, Canada",Canada,http://www.abmis.ca?utm_source=clutch.co&utm_medium=referral&utm_campaign=it-services,,$150 - $199 / hr,250 - 999,,,"20% Cybersecurity, 20% IT Managed Services, 15% Cloud Consulting & SI+3 services, 15% IT Strategy Consulting, 15% Other IT Consulting and SI, 15% Unified Communications Consulting & SI",Clutch.co,Unreachable,http://www.abmis.ca?utm_source=clutch.co&utm_medium=referral&utm_campaign=it-services,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
Run Networks,https://clutch.co/profile/run-networks,,,"Omaha, NE",United States,https://www.runnetworkrun.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,10 - 49,,,"40% Cybersecurity, 40% IT Managed Services, 20% IT Strategy Consulting",Clutch.co,Unreachable,https://www.runnetworkrun.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
PRONKO,https://clutch.co/profile/pronko,,,"New York, NY",United States,https://pronkousa.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,2 - 9,,,"50% IT Managed Services, 15% Unified Communications Consulting & SI, 10% CRM Consulting and SI+3 services, 10% Cloud Consulting & SI, 10% Cybersecurity, 5% IT Strategy Consulting",Clutch.co,Unreachable,https://pronkousa.com/contact,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
Vertilocity,https://clutch.co/profile/vertilocity,,,"Bridgeville, PA",United States,https://vertilocity.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$200 - $300 / hr,50 - 249,,,"20% BI & Big Data Consulting & SI, 20% Cloud Consulting & SI, 20% Cybersecurity+2 services, 20% ERP Consulting and SI, 20% IT Managed Services",Clutch.co,Unreachable,https://vertilocity.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
"Stealth Technology Group, Inc",https://clutch.co/profile/stealth-technology-group,,,,,https://stealthtech365.com,,$150 - $199 / hr,10 - 49,,,"30% Cybersecurity, 30% IT Managed Services, 20% IT Strategy Consulting+2 services, 10% AI Consulting, 10% Generative AI",Clutch.co,Unreachable,https://stealthtech365.com,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
Yeo & Yeo Technology,https://clutch.co/profile/yeo-yeo-technology,,,"Saginaw, MI",United States,https://www.yeoandyeo.com/technology,,,10 - 49,,,"20% Cybersecurity, 20% IT Managed Services, 11% Unified Communications Consulting & SI+8 services, 10% Cloud Consulting & SI, 8% IT Strategy Consulting, 6% Application Management & Support, 5% AI Agents, 5% AI Consulting, 5% Custom Software Development, 5% ERP Consulting and SI, 5% Robotics Process Automation",Clutch.co,Unreachable,https://www.yeoandyeo.com/technology,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
"Trevera Solutions, Inc.",https://clutch.co/profile/trevera-solutions,,,"Mission Viejo, CA",United States,https://trevera.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,50 - 249,,,"20% Cloud Consulting & SI, 20% IT Managed Services, 20% IT Staff Augmentation+5 services, 10% ERP Consulting and SI, 10% IT Strategy Consulting, 10% Other IT Consulting and SI, 5% Application Management & Support, 5% Enterprise App Modernization",Clutch.co,Unreachable,https://trevera.com/contact-us/,IT Services,"All IT Services,IT Staff Augmentation,Managed IT (MSP)"
